Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GradeClass
17,0,0,0,0.9591546487397528,12,0,3,1,0,1,0,3.0
18,1,1,3,18.079061303797783,18,1,1,1,1,0,0,3.0
16,1,0,3,2.2521845869844137,8,0,3,0,0,1,0,3.0
17,0,2,3,15.015804623595754,11,0,3,0,1,0,1,3.0
15,1,1,2,14.183614075888094,14,1,2,0,1,0,0,3.0
18,1,1,4,17.902000581324884,14,0,3,0,0,0,1,3.0
17,1,3,4,15.416290433286424,9,0,1,1,0,0,0,3.0
15,1,0,1,17.449256301673483,10,0,4,0,0,0,1,3.0
18,1,0,1,5.68208298454866,11,1,4,1,0,0,0,3.0
17,1,0,2,3.929653048058373,5,0,3,0,0,0,0,3.0
15,1,1,2,9.91434020156551,10,0,1,0,0,0,0,3.0
18,0,1,2,18.616657283516147,14,0,3,0,0,1,0,3.0
17,0,3,1,1.0101494166456426,6,0,1,0,1,0,0,3.0
16,0,1,2,18.44615550967169,11,0,0,0,1,0,0,3.0
18,1,2,2,7.971184482882552,8,0,1,0,0,1,0,3.0
16,0,1,0,1.2898136091169254,9,1,1,0,0,0,0,3.0
16,1,0,1,8.745632964892351,9,0,3,0,0,0,0,3.0
18,0,2,2,4.220133834150522,5,0,0,0,0,0,0,3.0
15,1,1,3,16.560865715485043,12,0,2,0,0,0,0,3.0
17,1,1,0,7.343476288625843,9,0,3,0,0,0,1,3.0
15,1,0,3,17.067914670738833,14,0,3,1,0,1,0,3.0
15,1,0,4,5.612711597530316,11,0,3,1,0,0,0,3.0
18,1,0,2,7.2637824743245,6,0,1,0,0,0,0,3.0
16,1,1,2,3.879879124467944,9,1,0,0,0,0,0,3.0
17,0,0,2,10.268689942516405,17,1,3,1,0,0,0,3.0
16,0,0,3,18.168750957445297,15,0,3,0,1,0,0,3.0
15,0,1,3,13.238031529438572,11,0,3,0,1,0,0,3.0
15,1,2,2,10.488726917154986,13,1,3,0,1,0,1,3.0
18,1,3,2,14.078733340690308,11,0,3,0,0,0,1,3.0
16,1,0,1,2.5227157259153032,10,0,3,1,0,0,0,3.0
17,1,0,2,6.267388128607159,12,1,2,0,0,0,1,3.0
17,0,1,3,9.20205253115376,10,0,4,1,0,0,1,3.0
15,0,1,1,17.269829009256366,5,0,0,0,0,0,0,3.0
17,1,0,2,19.36145005819357,14,1,1,0,0,0,0,3.0
15,0,1,2,19.293809576569217,14,0,3,1,1,0,0,3.0
18,0,2,2,4.895997460034518,4,0,1,0,0,0,0,3.0
17,1,0,0,7.473005927459684,10,1,2,0,1,0,0,3.0
16,0,0,1,16.59287610705857,8,0,0,0,0,0,0,3.0
18,1,1,3,6.074477032636516,15,0,3,1,0,1,0,3.0
16,0,0,2,4.645467295810015,11,0,1,1,0,0,0,3.0
17,0,0,1,9.3571892526832,12,1,1,1,0,0,0,3.0
18,0,2,2,13.095515025685206,4,0,2,0,0,0,0,3.0
16,1,1,1,9.880233411986111,7,0,1,0,1,0,0,3.0
15,1,0,1,0.6242712067749512,2,0,1,1,0,0,0,3.0
15,1,2,1,15.408235741372875,20,1,3,0,0,0,0,3.0
16,1,2,2,12.120300049588865,16,0,3,1,0,1,0,3.0
17,1,1,3,11.369444043136392,8,1,0,0,0,0,1,3.0
17,1,0,1,14.132850434978678,14,1,3,0,0,0,0,3.0
18,0,0,3,8.00310545730798,14,0,3,0,0,0,0,3.0
16,0,1,3,3.4135487060446734,10,0,2,1,0,0,0,3.0
16,0,0,1,9.27351611546356,25,0,2,1,0,0,0,3.0
18,0,2,2,6.834237586833767,5,0,3,1,0,0,0,3.0
18,0,2,0,12.18935526733244,11,0,3,0,0,0,0,3.0
17,0,1,0,10.508639966192844,15,1,2,0,0,0,1,3.0
15,0,0,1,13.856023972598177,18,0,4,1,1,0,0,3.0
16,0,0,2,16.061512846754898,15,0,1,1,1,0,0,3.0
18,0,2,0,9.99236823997524,17,1,3,1,1,0,0,3.0
17,1,2,3,3.287853686568283,10,0,2,1,0,1,0,3.0
18,0,2,1,18.978324363774306,16,0,2,1,0,1,0,3.0
18,0,2,2,1.49491807272631,10,1,4,0,0,1,0,3.0
15,0,0,1,3.147570297377351,8,0,3,1,0,1,0,3.0
17,0,0,1,17.376021916356407,12,0,2,0,0,1,0,3.0
17,1,0,2,8.871994026363744,9,0,2,0,1,0,1,3.0
17,0,0,1,19.55425625651,20,1,3,0,1,0,0,3.0
15,0,0,2,0.819564444997809,8,0,2,0,0,0,1,3.0
15,0,1,2,17.42667184680565,13,1,2,0,0,0,0,3.0
18,1,0,0,6.656367221833439,12,0,4,0,0,0,0,3.0
15,0,1,1,2.2448214398317723,8,0,4,1,0,0,0,3.0
16,1,3,4,19.078416076934445,15,0,4,0,1,0,0,3.0
17,1,0,2,11.582596080700982,13,1,3,0,0,0,0,3.0
17,1,0,2,18.144863345541573,11,0,3,0,0,0,0,3.0
18,1,2,2,10.195141338017429,13,1,3,0,1,0,0,3.0
15,1,0,4,1.3972384136932336,11,0,0,1,0,1,0,3.0
17,0,1,2,5.276121498927151,15,1,4,1,0,0,0,3.0
16,1,0,2,6.036693217857902,10,0,3,0,1,0,1,3.0
15,1,2,2,18.55801259724054,11,0,2,0,1,0,1,3.0
15,1,0,0,6.486273277511612,16,1,2,0,0,1,0,3.0
17,0,2,0,14.44747015265597,13,1,2,0,0,0,0,3.0
17,1,0,2,0.4440562597570063,9,1,3,1,0,0,0,3.0
16,0,2,1,1.5849921225985764,10,0,2,0,0,1,1,3.0
18,0,0,3,12.207877332881072,1,0,3,0,1,0,0,3.0
15,1,0,1,10.352596567959344,15,1,2,1,0,1,0,3.0
15,1,0,2,13.896414597434417,11,1,0,1,1,0,0,3.0
16,0,2,0,8.553835760669221,29,0,3,0,1,0,0,3.0
17,1,0,1,9.906352938678175,25,0,3,1,1,0,0,3.0
17,1,2,2,1.2014633670996488,6,0,1,0,0,0,0,3.0
18,1,2,1,8.2969370060319,13,0,2,0,1,0,0,3.0
17,0,2,4,17.656729813561583,15,0,2,0,1,1,0,3.0
16,0,0,0,11.705217510196931,4,0,1,0,1,0,0,3.0
17,0,3,2,16.57060519163017,18,1,3,0,1,0,0,3.0
17,1,3,2,13.790684178108304,13,0,3,1,0,0,0,3.0
18,0,2,2,10.390037095299622,15,1,4,0,1,0,1,3.0
17,0,0,2,8.03903849230439,12,0,2,0,1,1,0,3.0
15,0,0,4,1.9225170346430296,7,0,1,1,1,0,0,3.0
16,1,0,2,12.495907974374504,8,0,2,1,0,0,0,3.0
16,0,3,2,7.099902316278836,16,1,3,0,1,0,0,3.0
17,0,2,1,16.94593491070988,15,1,3,1,0,0,0,3.0
15,1,2,1,0.2374269333871859,27,0,0,0,1,0,0,3.0
16,1,0,1,5.638737686835169,11,1,2,0,1,0,0,3.0
17,1,0,2,5.490891694808893,8,1,3,0,0,0,1,3.0
16,1,0,1,14.689740806448071,14,1,0,1,0,0,0,3.0
18,1,0,2,16.224611168027156,14,1,2,0,1,0,0,3.0
15,0,0,1,2.518812820950012,10,0,3,0,0,0,0,3.0
16,0,1,1,1.130313815935147,11,0,4,0,0,1,0,3.0
17,0,0,2,0.9336963979854752,8,1,3,1,0,0,1,3.0
17,1,0,1,1.30001577897777,6,0,2,1,0,0,0,3.0
17,0,0,1,10.835206398820308,9,0,2,0,0,1,0,3.0
18,0,2,1,4.596520835850722,12,1,2,1,0,0,0,3.0
16,1,0,1,5.067962151187453,8,0,3,0,0,1,1,3.0
17,1,0,1,8.94545936314244,8,0,2,0,0,1,0,3.0
16,1,2,1,13.801507083775954,17,0,4,0,1,0,0,3.0
17,0,0,2,11.988610840552434,6,0,1,0,0,0,0,3.0
18,1,0,3,14.240159223963254,13,1,1,0,0,0,0,3.0
15,1,2,2,5.973443147750994,8,1,1,0,1,0,0,3.0
16,0,0,2,8.724288342400907,11,0,3,0,0,1,0,3.0
15,0,0,3,13.38824128507287,11,0,1,1,0,1,0,3.0
18,0,3,1,10.098656081788002,14,0,2,1,1,0,0,3.0
15,0,3,1,0.1069797738844569,5,0,1,1,0,0,0,3.0
17,1,0,1,7.004732286541535,13,0,3,1,0,1,0,3.0
15,0,2,2,4.745087273142746,14,0,2,0,0,0,0,3.0
16,1,1,1,13.86338720507692,12,0,2,1,0,0,0,3.0
15,0,0,1,18.449977926050064,5,0,0,1,1,0,1,3.0
17,1,2,1,5.926961537611614,8,1,1,0,0,0,0,3.0
16,0,2,1,6.304334747545721,8,0,3,0,0,0,0,3.0
15,1,2,3,10.823761117140489,7,0,2,0,0,0,0,3.0
15,0,1,0,8.220943871121163,13,1,3,1,0,0,0,3.0
16,0,0,4,9.11321643106184,13,0,1,1,1,1,0,3.0
18,1,0,1,2.3289104816942285,6,0,2,0,0,0,0,3.0
18,0,1,2,11.615936597069512,13,0,3,0,0,0,1,3.0
17,1,1,0,7.069549502567575,9,0,3,1,0,0,0,3.0
16,1,0,2,10.710438321719272,12,1,2,0,0,0,0,3.0
17,0,0,3,1.994524077067359,28,0,4,1,0,0,1,3.0
17,1,0,2,5.478297412598074,14,0,4,0,1,0,0,3.0
15,1,3,2,2.5160467269210263,14,1,3,1,0,0,0,3.0
15,1,2,2,8.22821863520931,12,0,3,0,0,0,1,3.0
17,1,1,3,10.298589907849657,11,1,0,1,0,0,0,3.0
18,0,0,0,3.1707231699984706,10,1,2,0,0,1,0,3.0
17,0,1,1,1.5739715341501892,6,0,0,0,0,1,0,3.0
17,0,0,1,8.674474056628421,13,1,3,0,0,1,0,3.0
15,0,3,1,7.924946936328119,6,0,1,0,1,0,0,3.0
16,0,0,3,2.9909863711388907,7,0,4,0,0,0,0,3.0
16,1,1,3,4.234335569239313,13,0,3,1,0,0,0,3.0
15,1,0,2,17.18869165667102,4,0,2,0,1,0,0,3.0
16,0,0,1,12.61177394617087,10,0,3,0,0,1,0,3.0
18,0,0,2,2.351144982418732,8,0,1,1,1,0,0,3.0
15,0,1,1,2.7186549473464128,5,0,2,0,0,1,0,3.0
15,1,0,1,17.41935199725085,17,0,3,0,1,0,0,3.0
16,0,1,0,9.507181353617373,10,1,2,0,1,0,0,3.0
15,1,1,1,3.583593492506452,20,0,3,1,0,0,0,3.0
15,1,1,3,14.922619564772845,9,0,1,0,0,0,1,3.0
16,1,0,1,7.42926678668943,15,1,3,1,0,0,0,3.0
15,1,1,2,6.82095745661247,7,0,1,1,1,0,0,3.0
15,0,2,2,12.274159390874946,7,0,3,0,0,1,0,3.0
18,1,0,3,16.253860867515648,19,1,3,1,0,0,0,3.0
17,1,1,3,10.333285196877489,27,0,2,0,0,0,0,3.0
15,1,0,1,1.7926354660923582,5,0,1,1,0,1,0,3.0
18,1,0,1,16.65988277106001,9,0,1,0,0,0,0,3.0
16,1,0,2,3.57257753508599,14,1,2,1,1,0,0,3.0
17,0,2,1,17.428906948772166,15,0,2,1,0,0,0,3.0
15,1,0,1,1.4750931615436733,4,0,1,1,0,0,0,3.0
16,1,0,0,7.685984729040314,9,0,3,0,0,0,0,3.0
16,0,0,2,1.3484497022554838,27,0,2,0,0,0,0,3.0
17,1,3,2,14.450867873919746,12,0,3,0,0,0,0,3.0
16,0,1,1,1.3413869964903313,10,0,3,0,0,1,0,3.0
15,0,1,3,9.63601199435461,4,0,2,0,0,0,0,3.0
15,0,2,2,18.531563180277477,10,0,2,0,0,0,0,3.0
17,0,0,1,7.336517098426813,12,0,2,0,0,1,0,3.0
16,0,0,2,17.46331303561039,4,0,3,0,0,0,0,3.0
17,0,0,1,7.841906934801149,14,0,3,0,1,0,0,3.0
16,0,0,1,7.630971740683792,15,0,3,0,0,0,0,3.0
16,0,0,1,7.3230679434861115,15,1,3,0,0,0,0,3.0
16,0,1,1,12.113247503833966,15,0,3,0,0,1,0,3.0
18,1,2,2,18.208287532013838,20,1,2,0,0,0,0,3.0
17,0,0,1,1.5119217130124756,6,0,0,0,0,0,0,3.0
17,0,0,2,10.113938494707801,15,0,3,1,0,0,0,3.0
15,1,2,2,13.38352047733617,14,1,2,0,0,0,0,3.0
15,0,0,1,18.085238432449877,5,0,0,0,0,0,0,3.0
17,0,2,1,14.357214100400377,11,0,3,0,0,0,0,3.0
16,0,0,2,8.082394258038148,11,0,2,0,0,1,0,3.0
17,1,0,1,8.882097048839555,8,0,2,0,0,0,0,3.0
15,1,0,1,5.339623004259604,7,0,3,0,0,0,0,3.0
18,0,1,1,4.719703395388977,11,1,2,1,0,0,0,3.0
18,0,0,1,8.184314817399931,7,0,1,0,0,0,0,3.0
17,0,0,1,9.749374297820774,13,0,3,0,0,1,0,3.0
17,1,0,2,0.6107993371978715,8,0,2,0,0,0,0,3.0
15,1,3,1,10.096762839509427,17,0,3,0,0,0,0,3.0
15,1,0,3,16.653543007916603,12,0,2,0,0,0,0,3.0
15,1,1,2,10.4040807596544,7,0,1,0,0,0,0,3.0
15,0,0,1,5.31403644207133,20,0,3,0,0,0,0,3.0
17,0,1,3,17.88889047126837,14,0,2,0,0,1,0,3.0
15,0,0,1,1.6554027024830829,10,0,3,0,0,0,0,3.0
16,1,0,2,8.979130787932107,9,0,1,0,0,0,0,3.0
18,1,0,0,5.779104101772621,11,0,4,0,0,0,0,3.0
16,0,1,1,1.2670001243854414,10,0,3,0,0,0,0,3.0
17,0,0,2,8.527101819678872,8,0,1,0,0,0,0,3.0
17,1,0,1,5.45656730199704,11,0,3,0,0,0,0,3.0
17,0,0,2,8.133485309278747,8,0,1,0,0,0,0,3.0
17,1,0,1,9.571316587688392,14,0,3,1,0,0,0,3.0
15,1,0,2,12.307099893570365,7,0,2,0,0,0,0,3.0
17,0,0,1,16.64513296572279,8,0,0,0,0,0,0,3.0
16,0,0,2,16.119896884335727,14,0,1,0,1,0,0,3.0
16,0,0,0,0.982015984925837,11,0,2,1,0,1,0,3.0
17,0,0,2,0.711581087220029,8,0,2,0,0,0,1,3.0
16,0,0,2,5.324506516749384,11,0,1,0,0,0,0,3.0
15,0,0,2,16.160967154250052,4,0,1,0,0,0,0,3.0
16,0,0,1,10.69799242018119,12,1,1,0,0,0,0,3.0
17,0,2,1,14.059500824550812,11,0,3,0,0,0,0,3.0
18,1,2,2,7.91402582738041,7,0,1,0,0,1,0,3.0
16,1,1,1,5.60636434614979,12,0,3,0,0,0,0,3.0
15,0,0,1,2.7574729167060084,6,0,1,0,0,0,0,3.0
17,0,1,1,13.5876646050772,11,0,3,0,0,0,0,3.0
16,0,0,3,13.071455618910607,11,0,3,0,0,0,0,3.0
17,0,0,1,1.665849463043397,6,0,1,1,0,0,0,3.0
17,1,0,2,10.377291637915294,13,0,3,0,0,0,0,3.0
16,0,1,1,10.237165633277922,23,0,0,1,0,0,0,3.0
16,0,0,1,12.748593357512311,10,0,2,0,0,0,0,3.0
16,1,1,2,4.77533699580141,12,0,3,0,0,0,0,3.0
15,0,1,3,13.672110326162056,9,0,1,0,0,0,0,3.0
17,1,0,1,8.919719526074768,8,0,2,0,0,0,0,3.0
15,1,0,1,5.289337020014725,6,0,2,0,0,0,0,3.0
15,0,1,3,13.244216818513008,10,0,2,0,0,0,0,3.0
16,0,0,2,7.479244963511582,16,1,3,1,0,0,0,3.0
17,1,0,2,0.6366084238054784,8,0,3,0,0,0,0,3.0
18,0,1,2,10.840819715063096,14,0,3,0,0,0,1,3.0
18,1,0,3,16.73790834471139,18,1,2,1,0,0,0,3.0
15,1,0,0,6.716353927524699,15,1,2,0,0,0,0,3.0
15,0,1,2,18.44917447041218,11,0,0,0,1,0,0,3.0
17,0,1,2,16.37837234062618,18,1,3,0,0,0,0,3.0
15,0,0,4,4.083728213414359,7,0,2,0,0,0,0,3.0
16,0,0,1,16.870955967226525,16,1,3,0,0,0,0,3.0
18,0,1,1,18.904114367024235,15,0,2,0,0,1,0,3.0
16,1,1,1,10.587106672213807,7,0,1,0,0,0,0,3.0
16,1,0,0,7.778693904519191,9,0,3,0,0,0,0,3.0
15,0,0,1,5.879684208410721,7,0,2,0,0,0,0,3.0
15,0,0,3,13.495298709674888,18,0,3,0,0,0,0,3.0
17,1,0,1,18.05332234816069,11,0,2,0,0,0,0,3.0
17,0,0,2,7.032650265701392,13,0,2,0,0,0,0,3.0
15,0,1,2,19.301213279635167,14,0,2,1,0,0,0,3.0
16,1,0,0,8.151414943126383,9,0,3,0,0,0,0,3.0
18,1,1,1,8.17478559320698,7,0,2,0,0,0,0,3.0
16,0,0,2,8.102996567434879,12,0,1,0,1,1,0,3.0
16,0,0,2,7.137688651205594,10,0,2,0,0,0,0,3.0
17,0,0,1,4.932832422883295,12,0,3,0,0,0,0,3.0
17,1,2,1,7.214497574428705,8,0,1,0,0,0,0,3.0
17,0,1,2,18.926850508962296,10,0,1,1,0,0,0,3.0
17,1,0,1,11.210113566181573,8,1,1,0,0,0,0,3.0
18,0,2,1,8.380225304597325,12,0,2,0,1,0,0,3.0
16,0,0,1,1.598640726680749,10,0,3,0,0,0,0,3.0
17,0,0,2,9.90748451403002,13,0,4,1,0,1,0,3.0
15,1,0,1,2.92880103847205,7,1,0,0,0,0,0,3.0
16,0,2,2,1.5005208476012513,10,1,3,0,0,0,0,3.0
16,0,0,2,12.848821531402821,10,0,3,0,0,0,0,3.0
16,0,1,1,6.165416689968213,8,0,2,0,0,0,0,3.0
16,0,1,0,6.4750455494571195,28,0,3,0,0,0,0,3.0
17,0,2,1,4.529473896817189,12,0,2,1,0,0,0,3.0
15,0,0,1,2.977976318451022,7,0,2,0,0,0,0,3.0
18,0,0,1,11.324904410272296,9,0,2,0,0,0,0,3.0
16,1,0,0,9.481779546242034,13,0,3,1,0,0,0,3.0
17,0,0,2,2.2567678925571717,7,0,2,1,0,0,0,3.0
17,0,0,2,16.276330096573368,14,1,2,0,1,0,0,3.0
16,0,0,0,1.3328390092500484,10,0,3,0,0,0,0,3.0
16,0,0,1,11.985792168009267,5,0,1,0,0,0,0,3.0
16,0,0,0,1.1063371525498766,11,0,3,0,0,1,0,3.0
16,0,2,4,17.59368742903425,14,0,2,0,0,1,0,3.0
15,1,2,1,13.635805788424623,14,0,3,0,1,0,0,3.0
17,1,0,2,9.896625325597167,14,0,3,1,0,0,0,3.0
15,0,0,1,19.40916882289223,15,0,2,1,0,0,0,3.0
17,1,0,2,12.003486596925335,12,0,3,0,0,0,0,3.0
15,0,0,4,4.413681648021253,7,0,2,0,0,0,0,3.0
15,1,0,2,6.045186038227681,9,0,3,0,1,0,0,3.0
17,1,1,0,17.99575884415686,12,0,2,0,0,0,0,3.0
15,1,0,1,9.086842218671329,14,0,2,0,0,0,0,3.0
17,0,0,1,19.478133333121768,20,1,2,0,0,0,0,3.0
15,0,0,1,13.81532885015962,18,0,4,0,1,0,0,3.0
15,0,0,1,12.917799474505612,10,0,3,0,0,0,0,3.0
18,0,1,1,9.805033810059667,15,0,3,1,0,0,0,3.0
15,0,0,2,13.490742292096616,11,0,0,1,0,0,0,3.0
17,0,1,1,1.4435802396026385,6,0,0,0,0,0,0,3.0
17,0,1,2,18.952773068439992,10,0,1,1,1,0,0,3.0
18,1,1,3,18.17318648756042,14,0,3,0,0,0,0,3.0
16,0,0,1,8.79583667907105,9,0,3,0,0,0,0,3.0
17,1,0,0,3.5355292576296566,14,0,3,0,1,0,0,3.0
15,1,0,1,17.865686264920686,10,0,3,0,0,0,1,3.0
16,1,0,1,8.764413037431309,8,0,2,0,0,0,0,3.0
17,0,1,1,18.34984321113038,20,1,3,0,0,0,0,3.0
15,1,1,2,19.59727618634355,14,0,1,0,0,0,0,3.0
15,0,0,0,8.525131751919714,13,0,3,0,0,0,0,3.0
16,0,0,1,7.183218741867889,15,0,2,0,0,0,0,3.0
15,0,2,2,4.423952926944115,14,0,2,0,0,0,0,3.0
17,0,1,2,18.962169900765918,10,0,1,1,1,0,0,3.0
17,0,0,1,10.260262061525316,17,1,3,1,0,0,0,3.0
17,0,0,0,14.641562350102184,13,1,2,0,0,0,0,3.0
16,1,2,2,13.02042891372943,15,0,2,1,0,1,0,3.0
16,0,0,1,2.843585428418408,10,0,2,1,0,0,0,3.0
15,1,1,1,12.715540170137322,14,0,2,0,0,0,1,3.0
16,1,0,2,1.489840287011024,8,0,3,0,0,1,0,3.0
16,1,1,2,1.259327592681678,9,1,3,0,0,0,0,3.0
16,0,0,2,3.6794226418802913,10,0,1,1,0,0,0,3.0
16,1,0,1,2.342082797664169,3,0,1,0,0,0,0,3.0
17,1,0,0,7.35453131494187,9,0,2,0,0,0,0,3.0
16,0,1,0,6.3438823631488654,8,0,3,0,0,0,0,3.0
17,1,0,3,10.074534735985075,12,0,3,1,0,0,0,3.0
15,1,1,2,18.732536625656905,11,0,2,0,0,0,0,3.0
16,1,0,1,3.1995096723234067,14,0,2,0,1,0,0,3.0
17,1,0,1,2.709021927603633,5,0,2,0,0,0,0,3.0
16,1,0,2,4.21835548881555,13,0,2,1,0,0,0,3.0
15,0,0,4,4.619375394283443,7,0,2,0,0,0,0,3.0
15,0,0,2,16.967447093444257,14,0,3,0,0,0,0,3.0
17,0,0,1,8.335619422479784,8,0,1,0,0,0,0,3.0
17,0,0,1,17.844244363573466,12,0,2,0,0,0,0,3.0
15,1,0,2,14.346889249882148,10,0,0,0,0,0,0,3.0
15,0,0,0,9.351419184070982,12,0,2,1,0,0,0,3.0
17,0,1,1,4.576861753590816,12,1,2,0,0,0,0,3.0
15,1,1,1,9.915475667568927,7,0,1,0,0,0,0,3.0
17,0,0,1,9.140986323819124,12,0,1,0,0,0,0,3.0
16,0,0,1,1.4384925565222084,11,0,1,0,0,0,0,3.0
15,1,0,1,17.160996231923885,9,0,3,0,0,0,0,3.0
15,0,2,2,7.9369796228085265,14,0,2,1,0,0,0,3.0
16,0,0,1,5.612953180185866,15,1,3,1,0,0,0,3.0
16,0,0,0,1.0019860147861668,11,0,3,0,0,1,0,3.0
16,1,0,1,5.9221165432067,11,1,2,0,0,0,0,3.0
15,1,0,1,9.236082629192431,14,0,2,0,0,0,0,3.0
17,0,0,1,12.992503825491905,10,0,2,0,0,0,0,3.0
16,1,0,2,4.58256265570279,13,0,3,0,0,0,0,3.0
15,0,0,1,3.6715972858944808,5,0,2,0,0,0,0,3.0
15,0,0,1,17.19142458507068,7,0,1,0,0,0,0,3.0
16,0,1,1,1.2963370957916145,10,0,3,0,0,0,0,3.0
16,0,1,1,13.982025351799768,11,0,2,0,0,0,0,3.0
15,0,1,1,12.415822479353647,8,0,3,0,0,1,0,3.0
15,0,1,1,6.643416867719627,7,0,1,1,0,0,0,3.0
17,1,0,2,5.3209562881464585,13,0,3,0,0,0,0,3.0
16,1,0,1,18.28873223395614,11,0,2,0,0,0,0,3.0
18,0,0,2,11.111347887185635,12,0,3,0,1,0,0,3.0
15,0,0,1,17.57899550874273,12,1,2,0,0,0,0,3.0
18,0,0,1,2.4193421083134123,6,0,1,0,0,0,0,3.0
16,0,1,0,9.518555832697084,9,0,2,0,1,0,0,3.0
17,0,1,1,2.462916173768744,5,0,1,0,0,0,0,3.0
16,1,0,2,4.913552304674104,14,0,3,0,1,0,0,3.0
16,0,0,0,1.7005543917159862,11,0,3,1,0,0,0,3.0
16,0,2,1,5.471482900241281,12,0,3,0,0,0,0,3.0
16,0,1,1,13.958732011808468,11,0,2,0,0,0,0,3.0
16,0,2,1,6.105637099564262,8,0,1,0,0,0,0,3.0
15,1,0,1,17.641294965340197,10,0,3,0,0,0,1,3.0
16,0,1,3,14.244514834724766,11,0,3,0,1,0,0,3.0
15,1,0,0,7.053479408776076,15,1,2,0,0,0,0,3.0
15,1,2,1,5.955587241773577,8,1,1,0,0,0,0,3.0
16,1,0,1,6.0379895910196995,11,1,2,0,0,0,0,3.0
17,0,0,1,11.805327657019204,10,0,1,0,0,0,0,3.0
17,1,0,3,10.06105233735839,13,0,3,1,0,0,0,3.0
17,1,0,0,7.322056706644918,9,0,2,0,0,0,0,3.0
15,0,1,1,11.069688430539143,7,0,1,0,0,0,0,3.0
18,1,1,2,17.296761652323983,19,1,3,0,0,0,0,3.0
16,1,0,1,6.052825729344815,11,1,2,0,0,0,0,3.0
16,0,0,1,17.06997350224103,12,0,2,0,0,1,0,3.0
18,0,1,2,10.476547287578335,14,0,3,0,0,0,1,3.0
15,1,0,1,9.163540142147442,9,0,2,0,0,0,0,3.0
17,0,0,1,3.4062728797818376,4,0,1,0,0,0,0,3.0
15,1,0,1,19.656257327164163,11,0,1,0,0,0,0,3.0
15,1,0,1,7.51060678304348,14,0,3,0,0,0,0,3.0
17,1,0,2,10.959498257055527,12,0,3,0,0,0,0,3.0
18,0,2,1,12.39912296333002,5,0,1,0,0,0,0,3.0
16,0,1,1,13.988147600264508,11,0,2,0,0,0,0,3.0
15,1,0,1,15.80632453730081,12,0,2,0,0,0,0,3.0
16,1,0,1,16.705987437833663,8,0,1,0,0,0,0,3.0
17,1,0,1,14.255292049481426,14,1,2,0,0,0,0,3.0
18,0,2,1,8.372039813785113,12,0,2,0,1,0,0,3.0
16,1,0,0,7.134597356724462,9,0,3,0,0,0,0,3.0
16,1,2,1,13.534325519323714,17,0,4,0,0,0,0,3.0
17,0,1,2,5.918166096726245,15,0,3,1,0,0,0,3.0
15,0,0,2,13.415720053673349,17,0,4,0,1,0,0,3.0
17,1,0,2,14.229344858679156,13,1,1,0,0,0,0,3.0
16,1,1,0,12.665378346749778,26,0,3,1,1,0,0,4.0
16,0,0,1,4.51331238313579,19,0,1,1,0,0,0,4.0
17,0,1,1,16.488653029691093,19,0,2,1,0,0,0,4.0
15,0,0,2,10.179518637309032,9,0,1,0,0,0,1,4.0
17,0,0,4,5.757590066696892,26,0,0,0,0,0,0,4.0
18,0,0,0,0.47438081516704145,13,0,1,1,0,0,0,4.0
15,1,0,1,12.388901476363063,18,0,2,1,0,0,0,4.0
15,1,0,1,1.2957888190662992,24,1,2,0,0,0,0,4.0
15,1,0,2,19.142841241811837,27,0,2,0,1,0,0,4.0
15,0,0,2,9.853939698589576,23,0,0,0,0,0,0,4.0
15,0,0,1,6.219460427660666,14,0,2,0,0,1,0,4.0
17,1,1,2,8.528121129839457,27,0,2,1,1,0,0,4.0
15,1,1,1,3.997459492988873,6,0,1,0,0,1,0,4.0
15,0,0,1,7.371013893257219,19,0,1,0,0,0,0,4.0
17,1,0,1,4.6016898371495,23,1,3,0,1,0,0,4.0
16,0,0,1,15.087635182964998,26,0,3,0,0,0,0,4.0
17,1,3,3,18.580417714336026,16,1,2,1,0,0,0,4.0
15,0,0,2,8.045147818379993,12,0,2,0,0,0,0,4.0
17,1,1,1,2.873752503684255,29,0,1,0,0,0,0,4.0
16,0,1,2,0.585461099128219,11,0,2,0,0,0,0,4.0
15,0,1,2,17.390546200230133,24,0,2,0,0,0,0,4.0
16,0,0,2,13.219476412993515,12,0,1,1,0,0,0,4.0
17,0,0,1,1.5199361726713478,23,0,2,0,0,0,0,4.0
16,1,0,1,13.134953427917255,20,1,1,0,0,0,0,4.0
18,1,3,2,5.690239194848883,21,1,3,0,0,1,0,4.0
18,0,2,2,10.266331872878975,15,0,1,0,0,0,1,4.0
16,0,0,2,0.8066032210302598,16,0,3,0,0,1,0,4.0
17,1,0,3,2.342632824765694,14,0,3,0,0,0,0,4.0
15,0,0,3,10.470971283440795,28,0,3,1,0,0,0,4.0
15,1,0,2,1.2814582773690573,18,0,1,0,0,0,0,4.0
16,0,0,2,10.594682554901732,18,0,1,0,0,0,0,4.0
17,0,1,1,10.038711615617212,21,0,3,1,0,0,0,4.0
17,0,2,3,6.083105089709302,15,0,3,1,0,0,0,4.0
15,1,0,3,14.511364951198964,7,0,2,0,1,0,1,4.0
15,0,2,2,4.10817400650033,23,0,3,1,1,0,0,4.0
17,0,0,2,4.016184588658511,17,0,2,1,0,0,0,4.0
